T7	0.0101
T15	100
T12	100
T14	100
T1	100
T5	100
T10	100
T9	100
T8	100
T4	100
T3	100
T6	100
T11	100
T13	100
T2	100
T1T5	0.2941
T1T14T5	0.2852
T1T12T14T5	0.9998
T10T9	1.0
T10T8T9	1.0
T10T4T8T9	1.0
T10T3T4T8T9	0.9994
T11T6	1.0
T13T2	1.0
T11T13T2T6	1.0
T1T12T14T15T5T7	0.9336
T15T7	0.9788
T1T12	0.7059
T14T5	0.7059
T10T15T3T4T8T9	0.0192
T1T12T14T5T7	0.0102
T11T13T15T2T6T7	0.0468
T1T12T5	0.0089
T10T15T3T4T7T8T9	0.0109
T11T12T13T15T2T6T7	0.0002
T12T15T7	0.0002
T10T15T4T8T9	0.0006
T1T12T14T3T5	0.0001
T10T15T4T7T8T9	0.0001
T11T13T2T3T6	0.0001
