T14	100
T15	100
T13	100
T11	100
T9	100
T2	100
T20	100
T10	100
T12	100
T17	100
T8	100
T16	100
T6	100
T18	100
T5	100
T1	100
T7	100
T3	100
T19	100
T4	100
T13T15	1.0
T11T13T15	1.0
T11T13T14T15	1.0
T11T13T14T15T9	1.0
T10T20	1.0
T10T2T20	1.0
T17T8	0.9908
T12T17T8	1.0
T10T12T17T2T20T8	0.9249
T1T16T18T19T3T4T5T6T7	0.0446
T16T6	1.0
T18T5	1.0
T1T18T5	1.0
T3T7	1.0
T1T18T3T5T7	1.0
T19T4	1.0
T1T18T19T3T4T5T7	1.0
T10T12T16T17T2T20T6T8	0.2885
T11T13T14T15T16T6T9	0.6108
T12T8	0.0091
T10T11T13T14T15T2T20T9	0.0574
T12T16T17T6T8	0.0731
T1T12T17T18T19T3T4T5T7T8	0.0007
T12T17	0.0001
