T15	100
T13	100
T19	100
T7	100
T2	100
T8	100
T3	100
T5	100
T16	100
T10	100
T6	100
T12	100
T4	100
T17	100
T14	100
T20	100
T18	100
T11	100
T9	100
T1	100
T13T15	1.0
T19T7	1.0
T13T15T19T7	0.9999
T2T8	1.0
T3T5	0.241
T2T3T5T8	1.0
T13T15T19T2T3T5T7T8	0.9619
T10T16	1.0
T10T16T6	1.0
T12T4	0.2301
T10T12T16T4T6	0.6801
T18T20	1.0
T11T18T20	1.0
T11T14T18T20	1.0
T11T14T17T18T20	1.0
T1T9	0.8938
T1T11T14T17T18T20T9	1.0
T2T5T8	0.759
T10T16T4T6	0.7699
T1T11T12T14T17T18T20T9	0.2323
T1T11T14T17T18T20	0.1045
T1T11T12T14T17T18T20T4T9	0.0875
T10T16T2T3T5T6T8	0.0323
T10T12T13T15T16T19T4T6T7	0.0055
T11T14T17T18T20T9	0.0017
T10T13T15T16T19T6T7	0.0002
T13T15T2T3T5T8	0.0001
T12T19T7	0.0001
T10T12T16T19T4T6T7	0.0001
